ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.238,-0.202,-0.885,-270.449,-10.203,-2.874,29
0.233,-0.256,-0.828,-240.942,-3.261,-6.812,29
0.204,-0.372,-0.979,-284.348,-2.578,-7.744,29
0.209,-0.424,-0.918,-339.033,-18.475,-7.123,29
0.223,-0.501,-0.822,-373.569,-20.633,-7.606,29
0.238,-0.592,-0.659,-403.460,-24.230,-12.615,29
0.233,-0.801,-0.567,-371.159,-15.598,-11.371,29
0.229,-0.878,-0.435,-346.959,-12.253,-2.149,29
0.238,-0.877,-0.359,-279.354,0.192,-0.042,29
0.218,-0.895,-0.426,-258.891,4.831,-0.940,29
0.210,-0.962,-0.323,-252.919,-7.469,-2.011,29
0.233,-0.959,-0.247,-242.827,-10.203,2.618,29
0.218,-0.989,-0.135,-281.554,-16.856,5.726,29
0.238,-0.926,0.009,-271.078,-16.785,3.723,29
0.255,-0.917,0.075,-240.139,-6.930,0.822,29
0.240,-0.911,0.112,-225.612,-3.585,-5.430,29
0.231,-0.967,0.175,-198.304,-0.096,-8.988,29
0.221,-0.980,0.187,-164.711,0.479,-4.463,29
0.223,-0.954,0.229,-172.568,-2.038,2.445,29
0.230,-0.859,0.338,-194.358,-6.282,-2.736,29
0.228,-0.882,0.368,-180.774,-5.095,-4.256,29
0.228,-0.859,0.408,-173.790,-4.124,-8.884,29
0.216,-0.858,0.450,-160.660,-4.412,-7.572,29
0.217,-0.873,0.532,-143.689,-4.017,-6.397,29
0.215,-0.809,0.504,-131.606,0.875,-1.804,29
0.207,-0.807,0.595,-147.705,-2.362,-5.845,29
0.205,-0.772,0.581,-154.514,3.033,-4.152,29
0.209,-0.735,0.642,-150.533,-1.031,-3.807,29
0.211,-0.730,0.712,-136.076,2.170,-1.769,29
0.212,-0.650,0.660,-129.057,4.184,1.201,29
0.214,-0.639,0.740,-153.571,-1.715,-3.427,29
0.216,-0.585,0.780,-144.317,6.018,-0.595,29
0.213,-0.577,0.822,-127.940,2.673,-2.425,29
0.214,-0.504,0.755,-106.673,5.083,-2.114,29
0.208,-0.497,0.778,-103.216,-2.434,-4.809,29
0.210,-0.507,0.877,-108.384,-0.384,-7.952,29
0.202,-0.484,0.903,-111.527,8.104,-3.082,29
0.209,-0.439,0.893,-94.486,6.414,-3.634,29
0.206,-0.414,0.849,-83.731,11.449,-0.664,29
0.214,-0.384,0.878,-90.645,1.378,-1.596,29
0.219,-0.311,0.893,-95.743,6.701,-1.942,29
0.217,-0.313,0.924,-87.118,1.055,-5.914,29
0.212,-0.326,0.912,-65.502,-1.031,-4.429,29
0.218,-0.299,0.913,-57.576,-2.110,-1.424,29
0.206,-0.272,0.945,-67.388,1.702,-1.285,29
0.204,-0.264,0.952,-75.280,3.536,-3.289,29
0.210,-0.243,0.936,-81.007,7.637,-1.493,29
0.215,-0.200,0.939,-62.534,2.853,0.338,29
0.203,-0.201,0.946,-37.985,-1.247,0.338,29
0.211,-0.191,0.904,-23.563,-4.268,2.998,29
0.216,-0.150,0.972,-27.265,-6.570,-0.180,29
0.220,-0.166,0.979,-55.934,0.911,-1.424,29
0.215,-0.131,0.969,-56.668,1.774,-0.733,29
0.216,-0.122,0.985,-52.512,2.925,-0.180,29
0.221,-0.065,0.965,-36.239,-1.283,1.201,29
0.217,-0.086,0.942,-44.341,-2.614,-1.804,29
0.215,-0.060,0.995,-41.547,-5.671,-0.940,29
0.216,-0.055,0.963,-42.769,0.659,-1.113,29
0.216,-0.079,0.981,-35.681,-3.009,2.203,29
0.227,-0.037,0.974,-9.875,-8.225,5.761,29
0.213,0.046,0.917,10.344,-9.411,6.175,29
0.208,-0.010,0.993,1.370,-8.009,-0.491,29
0.201,-0.017,0.971,-2.751,-6.750,-4.083,29
0.188,-0.057,1.000,2.697,-8.944,-4.981,29
0.175,-0.087,1.027,-2.646,-5.491,-3.358,29
0.180,-0.078,0.984,-5.021,-1.643,-2.149,29
0.183,-0.086,1.001,-10.154,-1.894,-1.493,29
0.184,-0.075,0.962,-5.300,-1.571,1.547,29
0.186,-0.061,0.972,-3.624,-2.506,0.787,29
0.187,-0.062,0.942,-6.348,-4.232,2.169,29
0.184,-0.050,0.989,-2.890,-4.808,2.618,29
0.179,-0.059,0.975,-16.160,-1.966,-0.146,29
0.178,-0.060,0.999,-7.290,-1.391,1.098,29
0.190,-0.060,0.940,-4.881,-2.434,4.345,29
0.181,-0.029,0.991,-5.684,-4.196,6.452,29
0.187,0.008,0.984,-3.379,0.443,3.757,29
0.184,-0.019,0.980,-12.389,-1.966,-0.456,29
0.187,-0.006,0.965,-8.233,-0.168,2.376,29
0.187,-0.015,0.987,-0.551,-3.441,1.720,29
0.181,-0.032,0.974,0.671,-2.758,2.410,29
0.182,0.000,1.005,0.462,-2.290,3.239,29
0.177,-0.013,0.971,-8.338,0.803,0.062,29
0.172,0.000,0.996,-11.690,2.673,-0.629,29
0.175,-0.054,0.966,-17.592,5.191,-1.804,29
0.172,-0.049,0.987,-11.202,-0.744,0.822,29
0.188,0.032,0.966,-0.725,-2.038,6.175,29
0.184,0.034,0.993,-3.100,-0.456,0.165,29
0.187,0.007,0.967,-7.954,2.242,-2.253,29
0.185,-0.008,0.985,-13.297,1.594,-1.976,29
0.183,-0.001,0.975,-7.675,0.731,0.062,29
0.187,0.001,0.906,-0.935,-0.708,2.756,29
0.178,0.001,0.995,-5.160,-1.571,0.649,29
0.175,0.009,1.023,-10.119,1.738,0.718,29
0.174,0.008,1.064,-22.970,9.866,-4.083,29
0.167,-0.029,1.029,-21.852,17.132,-1.631,29
0.186,0.023,0.953,-13.332,15.981,0.269,29
0.202,0.032,0.924,-11.132,7.277,0.269,29
0.206,0.061,0.932,-9.735,6.090,1.340,29
0.203,0.036,0.971,-16.893,3.536,-1.355,29
0.202,0.052,0.968,-16.335,4.292,-0.111,29
0.211,0.037,0.969,-14.065,4.867,-0.836,29
0.209,0.076,0.961,-7.360,3.321,2.134,29
0.212,0.075,0.969,-10.573,4.004,-0.180,29
0.210,0.050,0.970,-8.198,3.105,-0.456,29
0.202,0.043,0.961,-5.405,1.558,-0.146,29
0.204,0.029,0.968,-2.367,0.120,1.512,29
0.201,0.059,0.960,-3.449,2.314,3.239,29
0.203,0.079,0.997,-8.268,-1.571,-0.491,29
0.206,0.048,0.990,-7.465,5.946,-1.700,29
0.232,-0.637,0.800,222.729,15.909,0.200,30
0.248,-0.709,0.804,272.421,19.398,14.258,30
0.266,-0.695,0.706,306.119,21.915,21.442,30
0.273,-0.697,0.632,316.874,21.807,21.891,30
0.271,-0.743,0.554,382.524,14.830,21.338,30
0.288,-0.765,0.576,472.933,11.881,19.370,30
0.291,-0.914,0.265,550.141,16.556,19.439,30
0.345,-0.908,0.072,526.395,-9.771,22.720,30
0.317,-0.950,-0.110,526.919,-22.683,19.301,30
0.327,-0.722,-0.063,426.454,-29.589,14.050,30
0.312,-0.887,-0.228,361.502,-15.706,-3.358,30
0.336,-0.879,-0.256,319.703,-13.979,-3.427,30
0.334,-0.897,-0.445,295.503,-0.708,3.239,30
0.342,-0.777,-0.487,279.894,-4.808,2.825,30
0.340,-0.766,-0.646,249.757,4.292,-2.114,30
0.317,-0.703,-0.590,247.802,-8.728,-5.948,30
0.321,-0.634,-0.583,218.993,-2.830,-4.256,30
0.326,-0.675,-0.686,219.447,3.680,-5.430,30
0.324,-0.585,-0.743,223.951,12.456,4.103,30
0.328,-0.398,-0.697,253.668,12.708,-3.531,30
0.324,-0.351,-0.842,272.770,24.253,-14.825,30
0.313,-0.343,-0.833,237.361,17.995,-22.286,30
0.299,-0.334,-0.898,191.929,18.930,-14.722,30
0.302,-0.292,-0.929,188.123,14.686,-8.746,30
0.291,-0.234,-0.927,178.590,10.010,-2.563,30
0.266,-0.123,-0.910,168.568,11.485,4.448,30
0.269,-0.062,-0.920,152.120,20.369,6.417,30
0.267,-0.063,-0.971,142.936,20.836,4.586,30
0.248,-0.039,-1.018,133.159,16.484,9.940,30
0.253,0.013,-0.983,124.394,10.154,13.774,30
0.260,0.105,-0.922,121.845,12.744,11.805,30
0.271,0.066,-0.866,125.581,14.794,5.450,30
0.256,0.084,-0.918,135.184,20.369,7.315,30
0.255,0.127,-0.849,141.819,21.520,7.764,30
0.238,0.210,-0.881,136.616,28.029,12.047,30
0.239,0.224,-0.868,145.032,29.540,9.284,30
0.220,0.257,-0.917,160.327,33.424,14.085,30
0.227,0.366,-0.945,152.609,31.338,15.570,30
0.217,0.383,-0.922,134.486,23.210,12.323,30
0.205,0.409,-0.864,124.568,23.246,13.843,30
0.172,0.455,-0.865,126.279,26.555,15.881,30
0.172,0.453,-0.872,124.219,21.196,15.018,30
0.153,0.517,-0.862,126.140,22.706,22.133,30
0.143,0.547,-0.849,118.108,16.556,23.549,30
0.144,0.631,-0.821,106.200,14.542,26.174,30
0.135,0.704,-0.822,84.620,11.089,23.998,30
0.128,0.729,-0.871,63.388,4.975,16.779,30
0.114,0.676,-0.793,60.210,0.803,14.914,30
0.116,0.690,-0.748,51.620,-1.391,13.532,30
0.113,0.671,-0.767,39.328,0.120,15.018,30
0.120,0.680,-0.766,42.506,-0.060,17.228,30
0.123,0.711,-0.735,43.903,-2.794,15.536,30
0.120,0.764,-0.698,33.601,0.084,15.398,30
0.120,0.713,-0.713,27.560,-2.146,9.560,30
0.128,0.703,-0.690,24.173,-0.851,11.011,30
0.126,0.676,-0.695,23.544,-1.571,10.355,30
0.120,0.722,-0.682,18.516,-2.362,12.047,30
0.104,0.691,-0.682,20.436,0.803,12.254,30
0.114,0.735,-0.678,18.585,0.983,14.465,30
0.109,0.759,-0.671,12.998,3.752,13.429,30
0.098,0.758,-0.698,12.405,1.378,8.800,30
0.104,0.783,-0.694,9.087,2.781,7.902,30
0.093,0.764,-0.710,2.243,2.026,6.382,30
0.096,0.724,-0.706,-0.341,0.407,4.863,30
0.097,0.719,-0.700,-0.132,-1.571,5.139,30
0.101,0.730,-0.779,4.443,0.911,5.761,30
0.099,0.734,-0.706,5.874,-0.959,5.105,30
0.099,0.734,-0.694,6.049,-1.103,3.377,30
0.099,0.730,-0.674,5.490,-1.823,4.172,30
0.092,0.751,-0.681,4.548,0.659,2.514,30
0.095,0.749,-0.672,3.709,-1.930,1.201,30
0.097,0.773,-0.670,2.732,-1.607,0.407,30
0.092,0.749,-0.649,0.322,-2.110,-0.733,30
0.091,0.736,-0.648,-3.763,-1.787,-2.253,30
0.104,0.701,-0.655,-4.322,-1.859,0.752,30
0.103,0.743,-0.665,-7.360,0.659,-8.643,30
0.092,0.738,-0.703,-12.528,0.875,-0.422,30
0.090,0.717,-0.724,-11.132,-1.894,-1.216,30
0.093,0.787,-0.732,-19.792,-4.628,-1.285,30
0.106,0.777,-0.728,-25.903,-5.743,-5.292,30
0.108,0.770,-0.731,-34.319,-7.541,-8.366,30
0.139,0.847,-0.635,-49.998,-7.146,-13.962,30
0.143,0.820,-0.593,-56.563,4.184,-27.847,30
0.125,0.671,-0.643,-56.598,18.498,-31.715,30
0.095,0.495,-0.795,-42.106,17.923,-26.569,30
0.124,0.540,-0.820,-37.357,8.176,-12.027,30
0.133,0.618,-0.778,-48.741,4.436,-11.406,30
0.134,0.711,-0.704,-70.217,2.925,-14.273,30
0.123,0.598,-0.707,-79.715,11.377,-20.697,30
0.115,0.551,-0.729,-84.918,21.699,-15.136,30
0.107,0.586,-0.818,-108.419,24.505,-8.539,30
0.094,0.541,-0.948,-131.362,22.023,-7.814,30
0.107,0.565,-1.055,-149.206,9.255,-7.330,30
0.090,0.455,-1.117,-146.238,-14.447,-16.241,30
0.101,0.388,-0.939,-171.590,-31.027,-9.851,30
0.130,0.292,-0.773,-220.199,-30.308,-6.950,30
0.188,0.211,-0.773,-262.173,-3.045,2.065,30
0.172,0.066,-0.912,-227.113,8.536,-3.392,30
0.150,-0.019,-1.044,-166.527,6.809,11.287,30
0.152,0.131,-1.075,-137.787,-0.420,14.361,30
0.109,0.095,-0.970,-71.963,-9.735,4.206,30
0.133,0.139,-0.908,-92.321,3.177,4.068,30
0.123,0.107,-1.032,-117.359,8.788,0.683,30
0.128,0.052,-1.049,-130.384,-0.456,-8.712,30
0.124,-0.109,-1.118,-149.241,-7.505,-10.439,30
0.143,-0.221,-0.995,-149.800,-25.488,-1.631,30
0.168,-0.180,-0.851,-132.794,-21.316,8.731,30
0.183,-0.190,-0.830,-134.994,-8.980,12.393,30
0.182,-0.176,-0.885,-149.451,-3.369,13.981,30
0.173,-0.309,-0.965,-164.222,-6.103,8.386,30
0.178,-0.315,-0.902,-193.380,-8.261,13.705,30
0.177,-0.359,-0.921,-232.526,-6.966,14.672,30
0.156,-0.407,-0.852,-274.290,-7.397,10.320,30
0.188,-0.475,-0.817,-267.551,-6.067,10.838,30
0.175,-0.569,-0.799,-247.996,-2.002,3.827,30
0.187,-0.657,-0.754,-247.961,-9.304,4.794,30
0.171,-0.727,-0.725,-341.267,-12.469,4.828,30
0.167,-0.784,-0.632,-467.399,-19.554,9.940,30
0.203,-0.789,-0.431,-580.995,-26.280,7.384,30
0.238,-0.812,-0.151,-571.916,-31.639,-2.425,30
0.205,-0.975,0.208,-349.474,-15.706,-14.653,30
0.208,-0.983,0.088,-254.735,10.190,-1.424,30
0.204,-0.983,0.089,-271.671,-0.492,-3.116,30
0.192,-0.983,0.159,-307.150,6.018,0.614,30
0.195,-0.898,0.185,-348.531,-0.348,1.236,30
0.184,-0.852,0.342,-356.039,-17.324,-4.152,30
0.194,-0.840,0.531,-299.677,-19.770,-7.365,30
0.194,-0.820,0.606,-281.729,-8.189,-4.843,30
0.186,-0.741,0.677,-232.596,-2.290,-3.254,30
0.197,-0.713,0.665,-206.056,3.968,-4.912,30
0.187,-0.655,0.675,-206.021,-0.276,-6.777,30
0.192,-0.635,0.698,-226.135,-1.894,-6.225,30
0.179,-0.541,0.828,-243.351,-9.555,-7.019,30
0.172,-0.504,0.915,-216.742,-5.743,-7.814,30
0.169,-0.451,0.897,-180.809,1.019,-4.601,30
0.171,-0.414,0.856,-179.831,-1.103,-6.639,30
0.172,-0.379,0.941,-149.032,-5.527,-3.151,30
0.176,-0.300,0.908,-170.089,2.673,-3.185,30
0.157,-0.271,0.968,-156.120,-2.110,-6.363,30
0.165,-0.234,0.920,-176.898,-2.182,-5.258,30
0.168,-0.189,0.949,-166.387,-5.779,-1.320,30
0.168,-0.098,0.965,-134.994,-8.045,1.340,30
0.167,-0.077,1.008,-113.308,-7.182,0.476,30
0.176,-0.005,0.950,-97.175,-3.801,2.894,30
0.161,0.024,0.979,-84.464,-8.332,-1.216,30
0.151,0.019,1.008,-76.083,-6.354,-1.458,30
0.164,0.027,1.007,-54.677,-5.599,-0.975,30
0.147,0.042,0.974,-54.782,-6.354,0.234,30
0.142,0.068,1.017,-41.792,-5.563,1.823,30
0.138,0.055,0.985,-42.979,-2.182,0.096,30
0.139,0.082,0.994,-30.093,-3.585,3.205,30
0.141,0.068,1.029,-8.408,-3.693,5.726,30
0.145,0.139,0.937,-5.195,-4.664,8.869,30
0.142,0.111,1.010,-7.919,-5.743,5.415,30
0.149,0.142,0.945,-20.071,-1.571,3.308,30
0.131,0.109,1.049,-17.243,-5.743,-0.180,30
0.121,0.109,0.988,4.408,1.630,6.175,30
0.145,0.143,0.915,-4.322,-5.707,4.172,30
0.131,0.097,1.034,-0.446,-5.923,4.517,30
0.124,0.162,1.019,-6.243,-1.355,2.514,30
0.124,0.120,1.039,-5.265,3.033,-1.424,30
0.124,0.089,0.977,7.201,3.824,1.858,30
0.131,0.064,0.996,13.627,3.393,3.481,30
0.140,0.137,0.917,19.424,4.579,10.044,30
0.152,0.158,0.991,-0.551,-1.463,-2.563,30
0.135,0.044,1.001,3.675,4.364,-1.320,30
0.126,0.108,0.892,5.874,0.659,4.379,30
0.143,0.103,1.036,8.668,-5.203,0.856,30
0.136,0.086,0.973,5.944,4.148,1.512,30
0.125,0.111,0.948,-1.075,-3.837,1.581,30
0.134,0.079,1.032,5.421,0.911,2.203,30
0.126,0.095,0.965,12.824,2.314,5.623,30
0.138,0.159,0.987,8.598,-2.074,1.892,30
0.138,0.055,1.040,10.309,4.651,-1.009,30
0.125,0.074,0.977,24.941,5.982,5.657,30
0.141,0.115,0.956,14.814,4.903,3.032,30
0.140,0.057,1.011,11.427,1.990,-1.769,30
0.138,0.044,0.950,3.046,7.313,0.683,30
0.138,0.043,0.968,-1.319,0.839,1.340,30
0.139,0.058,0.970,3.919,1.378,3.447,30
0.141,0.071,0.976,0.986,-0.672,1.789,30
0.143,0.064,0.992,1.090,1.666,2.272,30
0.143,0.088,0.957,1.719,2.709,2.963,30
0.144,0.076,0.990,2.697,-0.060,1.547,30
0.149,0.092,0.970,3.360,1.630,2.307,30
0.140,0.073,0.994,0.078,-0.636,0.407,30
0.138,0.081,0.999,-0.970,2.134,0.407,30
0.137,0.054,0.971,0.008,3.536,8.524,30
0.139,0.054,0.972,3.849,0.228,0.856,30
0.140,0.057,0.983,5.211,0.371,1.892,30
0.147,0.088,0.971,5.805,0.695,2.894,30
0.147,0.056,0.982,-2.716,0.731,0.027,30
0.143,0.063,1.000,2.103,1.486,1.789,30
0.137,0.087,0.993,5.700,3.716,3.585,30
0.149,0.082,0.984,6.608,3.213,1.271,30
0.144,0.076,0.962,5.595,2.421,2.030,30
0.140,0.081,0.990,0.148,-0.276,1.132,30
0.141,0.088,1.000,1.300,-0.060,0.131,30
0.141,0.039,0.988,1.090,1.846,-1.907,30
0.144,0.055,0.979,2.382,-0.240,0.580,30
0.289,-0.880,-0.453,459.558,25.692,-28.814,31
0.284,-0.630,-0.571,402.394,32.597,-22.562,31
0.242,-0.622,-0.795,344.915,34.252,-28.572,31
0.239,-0.624,-0.905,308.703,24.073,-20.939,31
0.139,-0.529,-0.935,317.223,11.341,-15.827,31
0.259,-0.431,-0.868,268.056,4.256,-16.345,31
0.198,-0.439,-0.870,250.002,3.249,-15.136,31
0.204,-0.354,-0.863,227.059,10.190,-10.473,31
0.215,-0.329,-0.866,240.329,19.829,-5.534,31
0.208,-0.145,-0.933,218.259,22.706,-1.700,31
0.217,-0.079,-0.918,206.352,22.527,-2.633,31
0.184,0.021,-0.930,201.707,19.434,-4.567,31
0.194,0.043,-0.933,202.720,21.807,-9.955,31
0.185,0.030,-0.937,205.618,23.030,-13.236,31
0.172,0.063,-0.933,202.755,24.577,-5.776,31
0.163,0.185,-0.937,180.580,23.462,2.203,31
0.174,0.231,-0.865,175.901,24.181,3.516,31
0.147,0.355,-0.935,174.085,32.345,-0.836,31
0.131,0.324,-0.953,178.031,25.548,-8.573,31
0.135,0.344,-0.919,184.282,23.642,-6.259,31
0.130,0.398,-0.905,176.704,23.174,-0.387,31
0.135,0.465,-0.875,156.939,21.484,4.068,31
0.112,0.469,-0.922,142.971,17.060,5.415,31
0.094,0.495,-0.898,136.371,8.644,12.185,31
0.098,0.573,-0.842,127.641,0.443,16.296,31
0.093,0.653,-0.781,106.410,0.515,18.886,31
0.096,0.668,-0.807,84.340,0.515,15.605,31
0.098,0.674,-0.788,68.766,-1.715,16.330,31
0.076,0.674,-0.777,56.788,-2.182,15.708,31
0.072,0.634,-0.803,53.890,-4.700,18.506,31
0.067,0.703,-0.806,46.661,-5.743,23.514,31
0.069,0.750,-0.778,37.512,-9.340,22.478,31
0.063,0.788,-0.710,36.639,-11.569,18.782,31
0.087,0.763,-0.674,40.515,-10.311,13.360,31
0.084,0.799,-0.704,30.144,-6.534,10.838,31
0.083,0.719,-0.719,22.741,-8.261,5.139,31
0.093,0.702,-0.655,23.090,-11.174,8.351,31
0.100,0.729,-0.625,19.633,-9.340,8.662,31
0.092,0.729,-0.666,16.316,-3.153,8.559,31
0.100,0.645,-0.653,18.830,-4.520,5.726,31
0.093,0.739,-0.700,17.154,-1.031,10.147,31
0.081,0.753,-0.670,11.671,-2.722,8.800,31
0.075,0.766,-0.721,7.795,-0.708,7.730,31
0.073,0.758,-0.693,6.817,-2.218,6.452,31
0.077,0.804,-0.688,1.265,-3.225,4.310,31
0.076,0.790,-0.685,-0.691,-3.225,2.307,31
0.083,0.750,-0.649,0.567,-2.830,0.649,31
0.079,0.749,-0.687,-1.459,-2.686,0.683,31
0.084,0.728,-0.664,0.846,-5.275,1.754,31
0.092,0.736,-0.649,-1.284,-3.549,1.961,31
0.086,0.725,-0.652,-1.983,-1.894,2.652,31
0.090,0.731,-0.651,-5.125,-0.564,3.377,31
0.087,0.733,-0.640,-7.430,-1.355,3.067,31
0.076,0.744,-0.663,-6.452,-0.168,5.415,31
0.075,0.769,-0.673,-7.325,0.192,4.725,31
0.079,0.779,-0.686,-12.598,-1.894,0.683,31
0.076,0.786,-0.718,-19.757,-2.002,-1.389,31
0.090,0.760,-0.677,-27.090,-4.340,-5.119,31
0.078,0.701,-0.730,-25.205,-3.369,-1.804,31
0.082,0.715,-0.751,-37.776,-6.786,-0.422,31
0.095,0.702,-0.761,-55.550,-11.354,0.372,31
0.078,0.726,-0.819,-73.394,-13.116,3.550,31
0.091,0.730,-0.756,-94.032,-19.878,0.614,31
0.099,0.656,-0.742,-94.905,-14.051,-2.529,31
0.105,0.669,-0.788,-114.426,-9.555,1.685,31
0.126,0.628,-0.755,-163.070,-9.196,-0.629,31
0.128,0.530,-0.868,-222.504,-4.520,-0.836,31
0.133,0.393,-0.890,-274.744,-13.116,2.479,31
0.125,0.292,-0.891,-279.354,-11.174,9.111,31
0.143,0.196,-0.836,-238.008,-12.217,8.144,31
0.135,0.099,-0.836,-169.600,5.155,14.638,31
0.103,0.133,-0.887,-192.158,13.931,26.589,31
0.093,0.239,-1.068,-241.570,18.247,31.631,31
0.051,0.226,-1.175,-348.182,8.788,19.508,31
0.043,0.014,-1.203,-390.086,-5.060,4.725,31
0.048,-0.122,-1.148,-408.733,-23.115,7.004,31
0.085,-0.245,-0.971,-384.010,-31.387,12.496,31
0.105,-0.280,-0.857,-371.404,-23.151,13.947,31
0.140,-0.304,-0.808,-395.045,-14.159,4.276,31
0.139,-0.561,-0.750,-406.079,-11.785,-11.786,31
0.125,-0.786,-0.620,-389.981,-13.655,-6.466,31
0.134,-0.808,-0.530,-307.709,-9.951,8.282,31
0.150,-0.776,-0.511,-257.773,-6.534,8.628,31
0.157,-0.791,-0.498,-247.053,-5.491,1.409,31
0.130,-0.833,-0.457,-305.719,-12.828,-4.325,31
0.130,-0.945,-0.276,-295.103,-24.050,-8.988,31
0.126,-1.070,-0.140,-275.233,-20.165,-2.356,31
0.156,-0.925,-0.122,-252.989,-13.871,14.534,31
0.168,-0.877,-0.061,-272.929,-18.835,-1.044,31
0.153,-1.002,0.122,-261.964,-13.691,-5.361,31
0.137,-1.080,0.198,-231.164,1.846,8.006,31
0.124,-1.003,0.113,-256.341,5.946,22.513,31
0.149,-0.824,0.173,-268.529,-16.353,15.777,31
0.165,-0.907,0.367,-221.491,-22.971,2.030,31
0.157,-0.896,0.351,-216.532,-14.087,6.175,31
0.170,-0.836,0.417,-220.513,-23.762,4.552,31
0.132,-0.789,0.600,-223.412,-23.402,0.442,31
0.119,-0.784,0.563,-203.926,-11.713,-2.184,31
0.134,-0.761,0.609,-202.355,-23.366,-4.843,31
0.094,-0.691,0.653,-181.438,-28.078,-3.738,31
0.116,-0.681,0.734,-167.295,-36.242,-6.466,31
0.162,-0.655,0.804,-147.425,-32.502,-1.355,31
0.108,-0.607,0.870,-121.864,-20.489,-1.734,31
0.136,-0.535,0.846,-117.254,-4.124,-0.940,31
0.117,-0.445,0.811,-113.518,-0.672,-7.261,31
0.122,-0.483,0.871,-112.156,-0.851,-17.485,31
0.113,-0.499,0.847,-99.794,3.249,-14.791,31
0.121,-0.439,0.876,-96.861,3.285,-13.996,31
0.099,-0.441,0.875,-101.121,6.270,-13.098,31
0.116,-0.377,0.876,-103.112,2.421,-15.516,31
0.100,-0.318,0.887,-102.937,0.839,-20.663,31
0.112,-0.364,0.972,-104.089,3.429,-21.906,31
0.090,-0.326,0.936,-86.524,9.399,-18.763,31
0.099,-0.310,0.930,-76.013,6.162,-14.825,31
0.100,-0.292,0.967,-74.058,6.054,-16.380,31
0.098,-0.274,0.968,-72.591,13.535,-13.755,31
0.103,-0.236,0.953,-74.267,14.578,-14.134,31
0.102,-0.230,0.969,-71.544,11.917,-11.371,31
0.109,-0.199,0.963,-56.039,15.369,-8.194,31
0.113,-0.188,0.920,-63.337,5.658,-6.639,31
0.114,-0.118,0.995,-67.668,9.507,-4.981,31
0.122,-0.083,0.986,-66.166,9.183,-8.988,31
0.116,-0.115,0.969,-67.668,9.974,-11.475,31
0.123,-0.086,0.977,-64.525,10.262,-9.472,31
0.123,-0.109,0.958,-57.436,9.399,-4.601,31
0.122,-0.076,0.969,-48.007,6.270,0.165,31
0.135,-0.009,0.951,-45.109,-0.132,1.650,31
0.120,0.006,0.962,-39.103,-0.312,0.960,31
0.124,-0.053,1.007,-36.868,-3.009,-2.149,31
0.118,-0.016,0.936,-35.366,-0.492,2.583,31
0.120,-0.011,1.041,-36.938,-4.988,4.655,31
0.129,0.055,0.974,-39.103,0.228,3.792,31
0.123,0.043,1.001,-43.223,1.522,-0.906,31
0.115,0.028,0.971,-42.211,2.709,1.547,31
0.124,0.053,1.004,-25.624,-3.693,7.868,31
0.126,0.117,0.991,-3.868,-3.585,12.911,31
0.123,0.139,0.977,-11.900,-5.167,3.999,31
0.114,0.113,1.057,-29.535,2.565,-2.598,31
0.095,0.073,1.024,-38.195,9.974,-7.434,31
0.112,0.037,1.015,-31.211,6.414,-3.496,31
0.114,0.026,1.006,-17.662,8.895,5.381,31
0.123,0.141,0.903,-5.998,0.623,11.253,31
0.131,0.144,0.978,-2.646,-5.887,7.730,31
0.131,0.146,0.967,-11.516,0.659,4.621,31
0.123,0.141,1.067,-25.100,3.644,-1.631,31
0.111,0.098,1.014,-19.338,9.003,-3.254,31
0.113,0.085,0.970,-7.290,11.269,4.310,31
0.152,0.146,0.932,2.208,3.536,6.313,31
0.143,0.152,0.955,8.843,0.551,5.346,31
0.130,0.164,0.982,0.357,0.623,1.063,31
0.130,0.118,1.012,-1.459,3.824,-1.700,31
0.130,0.109,0.960,5.630,4.436,3.032,31
0.126,0.142,1.006,3.011,-0.060,1.201,31
0.134,0.105,0.987,3.675,5.946,0.372,31
0.123,0.148,0.930,-0.621,0.371,1.720,31
0.136,0.119,1.040,-2.332,0.875,-1.700,31
0.130,0.107,0.962,1.370,2.386,-1.147,31
0.124,0.089,1.006,1.719,1.307,-0.698,31
0.129,0.077,0.951,0.811,2.350,1.616,31
0.135,0.127,0.974,3.570,-0.348,5.346,31
0.147,0.126,0.979,0.951,2.997,1.167,31
0.144,0.109,0.938,2.173,1.235,2.825,31
0.141,0.151,0.983,1.929,-0.528,1.132,31
0.135,0.117,0.948,-2.332,-0.420,-1.424,31
0.125,0.143,1.007,-0.027,-3.369,0.822,31
0.131,0.107,1.021,2.976,1.378,-1.700,31
0.134,0.100,0.922,-2.402,3.464,0.131,31
0.129,0.149,1.014,-5.963,-5.455,0.338,31
0.133,0.116,1.010,-2.157,2.637,-2.563,31
0.135,0.100,0.969,3.919,3.572,0.027,31
0.142,0.163,0.928,-0.027,0.803,0.234,31
0.139,0.079,1.034,0.462,-0.600,-2.978,31
0.133,0.080,0.957,5.211,3.500,2.272,31
0.131,0.171,0.975,5.351,1.486,3.999,31
0.134,0.155,0.986,-4.357,-0.420,-5.327,31
0.136,0.059,0.978,6.328,5.874,-2.114,31
0.129,0.089,0.969,5.421,1.019,2.756,31
0.139,0.098,0.927,-10.817,-1.463,2.894,31
0.139,0.138,1.030,-1.703,-2.038,3.136,31
0.134,0.142,0.970,-0.167,3.033,0.649,31
