ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
-0.057,0.211,0.934,20.716,20.872,-46.602,17
-0.030,-0.080,0.931,8.808,1.846,-49.884,17
-0.048,0.135,0.965,1.125,4.795,-34.824,17
-0.046,0.071,1.060,4.652,11.449,-35.342,17
-0.052,0.140,1.028,15.617,16.520,-26.845,17
-0.023,0.140,0.909,19.703,14.722,-35.169,17
-0.022,0.142,0.962,14.814,10.802,-32.717,17
0.007,0.076,1.018,14.360,-0.060,-35.066,17
-0.000,0.078,0.977,9.122,9.579,-32.924,17
-0.049,0.182,1.067,12.125,14.398,-26.500,17
-0.025,0.179,0.986,18.341,23.642,-33.166,17
0.005,0.196,0.944,18.481,23.246,-40.903,17
-0.018,0.083,0.977,19.284,23.282,-45.428,17
0.023,0.107,0.990,19.144,24.936,-42.527,17
0.032,0.107,1.056,26.547,33.532,-37.656,17
0.031,0.109,0.925,30.947,35.115,-45.290,17
0.045,0.054,0.731,25.779,26.591,-54.408,17
0.087,-0.151,0.954,19.319,10.981,-40.489,17
0.068,-0.072,0.979,14.674,-2.290,-31.301,17
0.059,0.089,1.039,16.001,4.723,-27.778,17
0.053,0.104,1.044,17.328,15.585,-37.725,17
0.070,0.021,0.939,15.652,16.988,-46.257,17
0.083,-0.170,0.980,13.243,1.378,-39.211,17
0.083,-0.039,1.032,14.220,1.522,-25.395,17
0.076,0.050,1.000,15.897,9.543,-26.707,17
0.074,0.090,0.994,14.360,11.809,-31.854,17
0.065,0.106,0.949,13.697,13.859,-42.803,17
0.087,-0.176,1.035,10.728,4.436,-43.045,17
0.088,-0.042,1.048,10.344,9.543,-29.954,17
0.088,-0.078,0.934,14.709,8.752,-25.844,17
0.087,0.044,1.002,13.312,8.788,-22.044,17
0.098,0.116,0.985,9.471,13.391,-42.354,17
0.094,-0.070,0.907,3.814,11.269,-52.612,17
0.086,-0.171,0.978,-0.237,2.817,-39.694,17
0.132,-0.112,0.991,5.944,2.565,-29.090,17
0.117,-0.031,0.973,15.408,9.255,-23.564,17
0.102,0.051,0.993,14.709,12.168,-31.197,17
0.118,-0.024,0.938,5.770,10.154,-46.395,17
0.122,-0.217,0.916,-4.846,0.947,-43.528,17
0.158,-0.247,1.022,-7.919,-7.110,-29.263,17
0.153,-0.197,0.968,1.614,1.307,-14.376,17
0.105,0.168,1.065,15.617,6.162,-3.841,17
0.087,0.042,1.046,9.401,9.471,-32.544,17
0.103,-0.005,1.014,2.732,14.434,-47.155,17
0.134,-0.239,0.988,-1.529,7.996,-39.349,17
0.140,-0.106,1.001,2.522,12.816,-29.919,17
0.156,-0.100,0.954,13.208,15.657,-22.977,17
0.161,-0.040,0.940,13.068,12.060,-22.251,17
0.155,-0.214,0.910,1.614,4.004,-30.403,17
0.176,-0.194,0.926,-4.322,0.659,-17.001,17
0.172,-0.203,0.934,-3.938,-1.787,-10.059,17
0.141,-0.082,0.986,3.849,-1.283,-1.389,17
0.132,-0.083,0.978,7.690,-2.650,-3.047,17
0.140,-0.067,0.981,2.557,-0.744,-12.995,17
0.132,-0.154,1.014,0.497,-0.528,-12.027,17
0.135,-0.171,1.001,3.709,-0.816,-3.531,17
0.139,-0.120,0.967,3.151,-1.031,1.650,17
0.108,-0.012,1.009,2.592,-0.240,1.512,17
0.109,-0.071,1.025,-0.516,-0.132,-6.156,17
0.121,-0.089,0.993,-0.970,3.968,-6.052,17
0.128,-0.127,0.959,1.265,2.925,-1.355,17
0.139,-0.118,0.981,0.322,0.012,2.099,17
0.141,-0.073,0.956,0.078,0.299,2.341,17
0.127,-0.037,0.985,-0.760,-1.211,-0.318,17
0.121,-0.074,0.972,-0.271,-0.456,-2.425,17
0.129,-0.090,0.978,0.602,-1.247,-0.249,17
0.126,-0.101,0.986,0.741,-2.902,0.787,17
0.124,-0.065,0.982,-1.005,-2.254,0.580,17
0.126,-0.096,0.963,-3.030,-0.456,-4.774,17
0.115,-0.100,1.009,-0.621,-1.930,2.928,17
0.124,-0.093,0.997,-2.297,-1.930,0.200,17
0.123,-0.055,0.999,0.182,0.048,2.721,17
0.117,-0.054,0.964,0.671,0.587,1.927,17
0.115,0.011,0.992,-0.830,0.623,-3.841,17
0.124,-0.110,0.974,-1.529,0.875,-3.772,17
0.131,-0.097,0.954,-1.703,-0.420,-1.424,17
0.120,-0.091,0.977,0.636,-0.312,1.581,17
0.118,-0.059,0.990,0.706,-1.823,3.481,17
0.101,-0.023,1.021,1.195,-0.420,0.994,17
0.116,-0.079,0.999,-0.411,-0.132,-4.705,17
0.126,-0.114,0.980,0.008,0.947,-1.182,17
0.129,-0.086,0.959,-0.062,-1.499,-0.526,17
0.132,-0.116,0.974,-0.411,-1.894,2.272,17
0.124,-0.012,0.947,1.649,-0.959,2.099,17
0.117,-0.124,1.012,-1.983,-2.326,-1.596,17
0.101,-0.011,1.000,1.125,0.443,1.167,17
0.112,-0.063,1.017,1.475,0.911,-1.147,17
0.120,-0.092,0.979,0.392,2.421,-2.391,17
0.123,-0.105,0.979,0.113,1.666,1.236,17
0.123,-0.080,0.975,-0.132,1.342,0.234,17
0.116,-0.058,0.966,0.078,0.371,2.583,17
0.120,-0.023,1.004,0.741,0.947,-0.836,17
0.125,-0.083,0.965,0.846,1.630,-1.769,17
0.123,-0.068,0.972,-1.319,-1.930,-2.184,17
0.138,-0.035,1.063,0.462,-0.168,0.787,17
0.249,-0.399,1.039,-22.551,-15.777,8.144,18
0.246,-0.424,1.001,-27.614,-11.713,17.332,18
0.276,-0.482,0.980,-22.201,-11.282,26.001,18
0.354,-0.604,0.923,-21.468,-6.462,42.443,18
0.403,-0.692,0.899,-30.862,-14.447,58.262,18
0.370,-0.841,0.896,-33.620,-27.323,90.626,18
0.243,-0.864,0.907,-32.398,-37.717,133.594,18
0.130,-0.774,0.916,-39.731,-44.910,185.509,18
0.001,-0.985,0.942,-67.283,-51.708,219.151,18
-0.195,-1.089,0.909,-125.600,-62.965,285.572,18
-0.545,-1.383,0.010,-189.365,-89.688,329.334,18
-1.062,-1.649,0.569,-208.361,-161.909,487.495,18
-1.582,-1.478,-0.025,-176.269,-175.072,589.008,18
-1.640,-0.232,0.240,-179.168,-26.891,667.899,18
-1.892,1.010,-0.056,-209.828,75.145,607.142,18
-1.946,2.252,-0.759,-198.933,62.162,452.402,18
-1.832,2.452,0.979,-123.854,-133.531,305.329,18
-1.638,2.076,1.278,-55.864,-105.693,151.659,18
-1.119,1.299,1.037,7.062,-74.079,46.173,18
-0.814,0.757,1.029,13.697,-14.734,10.147,18
-0.712,0.238,0.556,0.951,-27.646,-36.102,18
-0.761,0.339,1.039,12.963,-27.682,-1.147,18
-0.722,0.258,1.576,29.725,2.062,-22.597,18
-0.641,0.341,0.903,45.474,38.783,-20.593,18
-0.454,0.173,0.760,40.061,44.970,-30.265,18
-0.371,0.110,0.698,24.138,21.592,-32.717,18
-0.346,0.039,1.008,15.966,6.953,-20.283,18
-0.356,0.284,1.051,13.103,21.592,-23.184,18
-0.428,0.174,0.945,15.687,38.568,-28.607,18
-0.376,-0.063,0.903,15.128,15.765,-13.029,18
-0.348,0.128,0.856,4.582,19.362,7.764,18
-0.330,0.403,0.800,-5.300,25.692,-8.919,18
-0.338,0.184,0.834,-4.043,10.370,-16.345,18
-0.277,0.096,0.967,2.906,9.507,-2.045,18
-0.286,0.210,0.975,11.706,26.699,25.449,18
-0.329,0.403,0.757,-0.586,36.482,8.351,18
-0.450,0.261,0.915,5.141,-10.742,7.142,18
-0.410,0.437,1.160,12.265,-2.074,-6.881,18
-0.348,0.337,1.197,15.338,24.073,-19.730,18
-0.315,-0.040,0.834,-3.100,36.733,-24.220,18
-0.286,0.019,0.708,-2.681,31.051,8.317,18
-0.258,0.292,0.777,-9.840,23.030,3.585,18
-0.294,0.425,0.936,-9.665,12.960,-5.154,18
-0.344,0.187,0.903,-4.392,12.024,-14.376,18
-0.314,0.232,0.973,10.519,15.585,1.305,18
-0.285,0.242,0.928,7.027,15.801,-1.527,18
-0.264,0.274,0.833,-3.065,10.730,-5.016,18
-0.257,0.207,0.834,-7.186,4.831,-8.712,18
-0.286,0.158,0.888,-7.884,4.615,-10.646,18
-0.306,0.091,0.991,-3.205,11.665,-1.009,18
-0.287,0.241,1.067,7.376,6.234,9.560,18
-0.305,0.503,0.776,9.611,17.312,1.271,18
-0.315,0.374,0.900,13.732,1.666,-13.167,18
-0.225,0.392,0.896,3.884,8.716,-28.054,18
-0.302,0.051,1.019,-1.284,5.658,-29.678,18
-0.290,0.092,1.004,-3.729,20.261,-11.613,18
-0.261,0.285,1.010,-4.567,32.669,-5.396,18
-0.278,0.320,0.882,-8.932,30.907,-16.967,18
-0.247,0.257,0.875,-13.017,33.173,-28.607,18
-0.220,0.175,0.773,-5.859,19.937,-26.673,18
-0.222,0.220,0.967,-1.005,2.817,-22.493,18
-0.216,0.203,0.926,-2.541,4.651,-20.732,18
-0.214,0.263,1.062,-3.170,13.931,-14.169,18
-0.261,0.404,0.943,-5.405,37.956,-21.457,18
-0.221,0.217,0.922,6.503,19.793,-15.827,18
-0.211,0.252,0.731,0.462,8.931,-21.146,18
-0.207,0.303,0.977,-3.379,3.033,-18.038,18
-0.201,0.339,1.130,-11.271,10.370,-28.089,18
-0.238,0.266,0.977,-4.462,31.554,-35.135,18
-0.150,0.347,0.929,-0.691,31.518,-28.987,18
-0.167,0.181,0.890,-11.376,28.749,-35.239,18
-0.180,0.233,0.830,-22.970,37.956,-26.845,18
-0.132,0.209,0.942,-14.868,14.866,-15.896,18
-0.147,0.239,0.947,-15.252,18.139,-13.789,18
-0.110,0.304,0.943,-4.008,15.405,-14.653,18
-0.107,0.347,0.885,-4.671,9.759,-18.728,18
-0.106,0.325,0.972,-5.998,8.248,-23.011,18
-0.093,0.303,1.008,-9.071,19.973,-25.049,18
-0.079,0.438,1.071,-22.900,43.999,-28.814,18
-0.111,0.278,0.836,-28.766,49.142,-23.564,18
-0.076,0.235,0.831,0.287,9.831,-14.238,18
-0.014,0.330,0.876,10.205,11.089,-11.337,18
-0.033,0.179,0.954,0.392,11.593,-4.878,18
-0.055,0.338,0.824,-7.116,18.391,-4.498,18
-0.077,0.410,0.917,-6.452,9.219,-9.057,18
-0.058,0.318,0.967,0.322,-7.182,-12.097,18
-0.092,0.348,1.043,4.303,5.011,-4.912,18
-0.041,0.358,1.028,9.122,3.357,-7.710,18
-0.033,0.274,0.856,-6.976,13.787,-5.223,18
-0.039,0.606,0.980,-29.081,18.642,-17.070,18
-0.100,0.352,0.764,-17.767,-3.909,-35.688,18
-0.151,0.140,0.566,27.839,-45.342,-20.352,18
0.047,0.441,1.321,3.744,-34.444,-22.839,18
-0.087,0.200,0.829,-28.801,1.055,-26.258,18
-0.018,0.398,0.947,-10.189,-11.210,-16.207,18
-0.055,0.432,1.011,-4.741,-1.859,-15.482,18
-0.072,0.338,0.825,3.709,-0.348,-17.968,18
-0.073,0.260,1.091,-4.043,-5.491,-0.733,18
-0.079,0.304,1.034,-7.221,11.305,-2.253,18
-0.049,0.422,0.879,4.757,16.736,-0.733,18
-0.057,0.458,0.860,9.332,1.019,-6.674,18
-0.059,0.474,0.914,15.128,1.630,-17.312,18
-0.076,0.252,0.889,29.865,-11.713,-20.283,18
-0.074,0.103,0.893,40.585,-21.928,-1.804,18
-0.062,0.373,0.988,35.417,-23.510,5.105,18
-0.052,0.453,1.052,18.271,-5.995,-10.024,18
-0.073,0.424,0.978,9.855,10.154,-17.727,18
-0.076,0.327,0.815,18.201,-1.139,-31.577,18
-0.076,0.312,0.920,16.106,-12.433,-33.442,18
-0.028,0.368,1.111,-4.567,-6.966,-37.276,18
-0.109,0.440,0.933,-24.820,23.030,-43.459,18
-0.100,0.225,1.233,-7.919,9.687,-58.104,18
-0.076,0.221,0.890,-3.414,28.965,-44.392,18
-0.054,0.305,0.803,-7.640,8.500,-41.974,18
-0.046,0.373,0.841,-12.878,0.012,-46.879,18
-0.038,0.490,0.973,-9.840,-5.635,-57.103,18
-0.030,0.474,0.999,0.532,-3.621,-68.950,18
0.005,0.477,1.189,-7.535,20.189,-79.588,18
-0.116,0.230,0.704,-2.856,19.469,-95.131,18
-0.044,0.116,1.010,5.735,2.170,-63.320,18
-0.010,0.448,1.007,2.173,6.342,-60.039,18
0.030,0.590,1.096,2.348,19.793,-73.889,18
0.014,0.588,0.943,6.119,33.640,-95.857,18
-0.010,0.329,0.905,13.208,30.727,-111.884,18
0.002,0.129,0.656,21.239,15.909,-104.319,18
0.039,0.341,0.803,17.573,-5.959,-81.695,18
0.075,0.405,0.974,9.471,-24.050,-103.801,18
0.105,0.244,1.030,5.735,-13.044,-106.323,18
0.089,0.299,1.059,7.586,13.139,-102.627,18
0.095,0.370,0.839,20.017,7.205,-104.561,18
0.114,0.443,0.831,20.751,6.522,-113.472,18
0.103,0.212,0.905,13.173,-11.066,-129.257,18
0.106,0.143,0.953,10.205,-10.023,-121.140,18
0.138,0.269,0.995,22.811,-4.376,-118.861,18
0.132,0.096,1.020,27.001,14.578,-127.150,18
0.141,0.099,0.849,36.639,21.556,-114.440,18
0.159,-0.075,0.599,41.458,-18.511,-102.627,18
0.134,0.018,0.966,28.084,-8.081,-75.962,18
0.192,0.219,1.015,37.093,-13.871,-77.412,18
0.186,0.168,0.964,33.915,5.371,-85.218,18
0.209,0.201,1.029,30.808,12.204,-91.367,18
0.204,0.085,0.973,22.811,18.139,-101.107,18
0.203,0.075,0.852,9.017,20.872,-100.036,18
0.186,-0.223,0.873,12.928,-2.218,-105.286,18
0.199,-0.197,0.967,12.509,2.421,-69.295,18
0.251,0.067,1.015,21.589,0.695,-68.708,18
0.239,0.122,0.995,9.227,8.680,-70.746,18
0.242,0.071,0.913,7.271,-2.398,-84.769,18
0.222,-0.094,0.982,-2.995,-0.024,-78.690,18
0.227,-0.116,0.992,-3.729,5.910,-64.356,18
0.262,0.079,0.877,16.281,0.695,-59.555,18
0.259,-0.129,0.975,22.252,-5.779,-65.289,18
0.260,-0.189,0.913,7.586,1.918,-56.066,18
0.258,-0.069,0.932,-2.157,-0.096,-34.651,18
0.251,-0.054,0.921,-10.503,4.795,-39.867,18
0.270,-0.023,0.990,-1.633,-6.282,-34.099,18
0.257,-0.088,0.967,-2.646,3.464,-39.176,18
0.237,-0.160,0.965,5.001,-4.520,-28.745,18
0.261,-0.088,0.955,7.271,-4.988,-26.983,18
0.253,-0.169,1.010,1.475,-4.844,-15.447,18
0.263,-0.109,0.960,-0.795,0.983,-19.281,18
0.247,-0.133,0.994,2.452,-0.060,-4.809,18
0.257,0.017,1.019,4.548,2.961,-4.532,18
0.254,-0.055,0.941,2.557,2.997,-10.577,18
0.265,-0.078,0.987,-0.167,-1.859,-11.129,18
0.249,-0.137,0.976,-1.319,1.918,-5.465,18
0.257,-0.019,0.968,2.767,2.673,0.476,18
0.250,-0.000,0.921,0.602,2.098,-4.567,18
0.259,-0.026,0.971,-1.040,-0.780,-5.603,18
0.244,-0.031,0.967,2.243,-1.103,-5.534,18
0.239,-0.096,0.968,3.640,-1.031,-8.021,18
0.244,-0.050,0.909,3.290,2.386,-0.007,18
0.230,-0.050,1.030,0.148,0.228,-1.182,18
0.242,-0.016,0.944,-0.586,1.846,0.891,18
0.248,-0.008,0.989,-3.903,4.759,-4.429,18
0.248,-0.050,0.922,-1.494,4.831,-1.804,18
0.250,-0.065,0.950,5.490,1.199,-1.700,18
0.250,0.012,0.956,6.259,-3.477,4.932,18
0.234,-0.038,0.996,0.602,0.263,-4.981,18
0.224,-0.092,0.967,-1.249,-3.225,1.927,18
0.240,-0.007,0.948,-0.516,0.803,-1.493,18
0.225,-0.132,0.986,1.021,-2.866,4.621,18
0.242,0.022,1.002,4.548,1.414,7.315,18
0.243,0.061,0.965,4.582,1.163,4.345,18
0.252,0.115,1.024,0.916,4.615,-12.027,18
0.236,-0.042,0.947,2.382,7.025,-12.580,18
0.241,-0.102,0.928,0.811,-2.794,-11.371,18
0.243,-0.102,0.932,0.986,4.723,-3.185,18
0.245,-0.070,0.978,-0.516,2.206,1.132,18
0.251,0.038,0.932,1.265,5.371,-1.355,18
0.267,0.031,0.979,3.954,3.860,-8.815,18
0.239,-0.091,0.880,-2.122,6.018,-13.064,18
0.260,-0.139,0.971,1.963,-2.182,-6.225,18
0.268,-0.076,0.892,0.217,0.875,-1.009,18
0.255,-0.106,0.986,-1.633,-5.923,-3.289,18
0.257,-0.007,0.955,1.090,-0.851,2.169,18
0.238,-0.014,0.984,0.322,1.774,-1.562,18
0.232,-0.008,0.940,0.287,1.558,-5.292,18
0.242,-0.066,0.960,0.392,1.630,-4.187,18
0.242,-0.125,1.001,2.592,-1.427,-1.458,18
0.337,-0.204,1.037,-19.093,-0.276,3.999,19
0.338,-0.293,1.125,-20.839,-0.780,8.040,19
0.342,-0.375,1.006,-26.112,8.931,11.909,19
0.375,-0.459,1.049,-20.805,9.255,32.875,19
0.363,-0.457,0.880,-8.897,9.507,50.352,19
0.260,-0.525,0.915,4.652,-3.441,79.919,19
0.340,-0.299,0.869,12.893,-0.276,97.673,19
0.340,-0.485,0.781,2.382,-5.311,118.742,19
0.268,-1.149,0.704,-19.198,-21.748,142.437,19
-0.095,-2.382,0.432,-75.769,-29.696,263.950,19
-0.718,-2.029,0.447,-86.245,-61.095,485.595,19
-1.202,-0.952,-0.534,-56.703,-124.935,561.963,19
-1.769,-1.326,0.999,-36.169,-202.479,669.798,19
-1.923,0.493,0.786,-47.623,-113.498,697.016,19
-1.809,1.413,0.886,-95.289,-72.496,632.046,19
-1.453,1.961,0.951,-109.572,-100.550,497.028,19
-1.047,2.264,1.030,-80.239,-103.787,336.968,19
-0.819,2.388,1.712,-52.791,-42.536,175.768,19
-0.762,0.970,1.072,-7.395,-9.699,53.565,19
-0.637,0.107,0.654,-0.830,-1.427,44.101,19
-0.555,0.245,1.054,6.503,12.528,75.947,19
-0.386,0.688,1.099,10.624,35.331,56.950,19
-0.522,1.712,0.577,27.769,56.838,36.294,19
-0.618,0.572,1.081,18.062,-32.646,-67.845,19
-0.625,-0.098,1.223,19.249,-13.620,-72.335,19
-0.401,-0.474,1.185,17.817,22.527,-14.929,19
-0.218,0.108,0.914,9.227,41.373,21.028,19
-0.108,0.684,0.779,7.865,26.483,3.688,19
-0.102,0.574,0.749,-0.725,6.773,-41.801,19
-0.276,0.024,0.846,2.802,-12.181,-67.845,19
-0.268,-0.407,0.901,4.059,-11.713,-23.253,19
-0.183,0.109,1.068,1.090,16.556,17.504,19
-0.157,0.434,0.952,-1.913,8.140,12.462,19
-0.150,0.552,0.909,-4.741,6.989,-12.200,19
-0.185,0.445,0.925,-5.963,9.075,-36.931,19
-0.241,0.101,0.863,8.494,0.228,-42.388,19
-0.193,0.051,0.918,11.287,6.018,-28.952,19
-0.143,0.112,0.911,8.214,2.098,-6.846,19
-0.159,0.168,0.917,3.849,2.457,-4.739,19
-0.167,0.306,0.988,1.859,8.356,-5.292,19
-0.214,0.377,0.874,-4.078,16.556,-16.414,19
-0.199,0.153,1.030,0.706,-10.958,-12.615,19
-0.207,0.054,0.929,-4.567,-10.598,-8.435,19
-0.173,0.210,1.051,-4.148,-2.110,1.512,19
-0.167,0.270,1.093,-1.354,15.981,2.238,19
-0.164,0.359,1.027,3.186,28.677,-3.600,19
-0.176,0.432,0.832,10.100,32.202,-15.274,19
-0.191,0.152,0.785,7.551,-0.780,-19.626,19
-0.198,0.117,0.969,-0.097,-7.793,-11.440,19
-0.197,0.155,1.129,3.430,3.357,-1.907,19
-0.188,0.288,1.019,7.341,21.987,1.098,19
-0.165,0.321,0.938,9.157,23.282,-1.665,19
-0.165,0.264,0.776,8.389,10.981,-12.753,19
-0.156,0.130,0.803,3.430,-10.886,-11.337,19
-0.158,0.178,1.031,1.754,-11.102,-3.358,19
-0.171,0.193,1.103,2.592,0.048,-1.873,19
-0.157,0.322,0.985,5.211,7.816,-3.047,19
-0.135,0.404,0.964,5.909,8.680,-12.926,19
-0.153,0.500,1.004,-0.027,20.261,-32.337,19
-0.196,0.145,0.809,4.967,-8.800,-48.053,19
-0.184,-0.038,0.826,-3.763,-19.158,-26.983,19
-0.164,-0.033,1.108,-4.846,-17.000,-3.841,19
-0.134,0.204,1.099,3.465,6.845,8.351,19
-0.125,0.344,0.942,6.852,14.003,5.623,19
-0.146,0.394,0.867,3.430,10.370,-7.468,19
-0.160,0.293,0.929,3.779,-2.182,-19.212,19
-0.170,0.119,0.958,1.963,-4.448,-15.723,19
-0.160,0.106,0.953,0.497,-7.685,-6.605,19
-0.142,0.232,0.967,0.462,-4.017,-1.113,19
-0.147,0.375,0.966,-2.122,-1.966,-11.129,19
-0.164,0.379,0.937,-5.090,-1.103,-25.291,19
-0.200,0.245,0.888,-3.554,-5.563,-32.164,19
-0.206,0.134,1.039,-1.354,-2.434,-20.904,19
-0.192,0.295,1.204,5.351,7.744,-14.238,19
-0.154,0.403,0.983,13.103,28.065,-23.806,19
-0.144,0.517,0.968,12.055,27.958,-37.484,19
-0.200,0.503,0.832,9.855,32.777,-65.600,19
-0.184,0.094,0.959,11.182,3.249,-71.091,19
-0.150,0.017,1.009,4.373,-1.103,-56.066,19
-0.130,0.105,0.999,6.852,9.399,-43.459,19
-0.113,0.144,1.016,9.367,16.628,-34.548,19
-0.098,0.292,0.969,9.751,12.924,-37.173,19
-0.079,0.330,1.024,8.982,16.376,-42.250,19
-0.079,0.302,1.028,0.008,33.065,-45.704,19
-0.105,0.038,0.757,1.963,-7.973,-56.688,19
-0.092,0.050,0.935,3.954,13.247,-29.505,19
-0.039,0.251,1.041,10.030,9.399,-25.118,19
-0.027,0.450,1.031,8.389,13.463,-40.143,19
-0.059,0.423,0.942,3.989,14.758,-62.560,19
-0.053,0.355,0.975,-0.446,17.815,-70.262,19
-0.118,0.054,0.850,-1.284,11.413,-76.480,19
-0.079,-0.042,0.883,4.338,-2.398,-56.066,19
-0.054,0.126,0.986,10.554,-1.391,-36.551,19
-0.038,0.281,1.050,10.379,2.709,-36.724,19
-0.026,0.444,1.048,9.367,6.630,-51.334,19
-0.029,0.437,0.972,12.125,18.031,-73.302,19
-0.068,0.042,0.745,10.624,4.364,-81.108,19
-0.049,-0.047,1.013,3.675,-2.182,-51.852,19
0.011,0.236,1.116,10.659,-0.672,-45.773,19
0.022,0.287,1.023,13.103,16.808,-51.438,19
0.042,0.450,0.976,8.249,28.785,-65.254,19
-0.008,-0.003,0.864,5.211,-3.765,-79.001,19
0.012,0.041,0.961,-0.935,-3.441,-52.854,19
0.036,0.192,1.158,7.935,5.227,-45.808,19
0.064,0.237,1.086,19.109,23.749,-46.602,19
0.077,0.399,1.051,11.497,45.509,-56.377,19
0.024,0.255,0.684,5.455,18.283,-74.891,19
0.040,-0.089,0.985,-2.890,-1.427,-67.257,19
0.044,-0.007,1.046,-1.529,-9.052,-56.239,19
0.077,0.200,1.120,20.192,6.486,-40.558,19
0.123,0.297,0.982,27.071,12.420,-52.025,19
0.110,0.327,0.954,2.871,19.146,-73.095,19
0.091,0.090,0.973,4.198,15.441,-81.799,19
0.092,-0.051,0.920,6.398,0.335,-68.259,19
0.110,0.156,1.085,14.290,5.622,-57.310,19
0.119,0.213,0.909,22.881,16.268,-63.803,19
0.147,0.178,0.893,15.757,4.687,-66.256,19
0.149,0.035,0.869,3.744,-6.174,-72.059,19
0.099,-0.046,0.958,-2.821,-16.101,-60.349,19
0.134,0.003,1.075,9.751,-10.383,-48.226,19
0.157,0.078,0.931,13.941,1.810,-41.663,19
0.178,0.134,0.963,1.544,6.126,-46.533,19
0.157,0.176,1.035,-2.052,2.637,-50.816,19
0.139,0.076,0.945,5.141,6.378,-54.201,19
0.136,-0.050,1.056,10.903,-5.707,-43.943,19
0.143,0.061,0.920,16.071,-0.384,-44.772,19
0.143,0.076,0.973,17.433,-2.578,-41.732,19
0.166,0.139,1.001,7.970,4.831,-50.644,19
0.149,-0.021,0.865,-3.100,2.350,-51.334,19
0.154,0.012,0.982,-4.148,-1.679,-47.915,19
0.156,0.128,1.100,3.779,0.875,-51.300,19
0.161,0.122,1.023,20.017,15.082,-49.607,19
0.142,-0.018,0.828,20.890,5.694,-52.060,19
0.162,-0.021,1.018,7.725,2.709,-45.117,19
0.159,0.022,0.984,7.481,2.314,-46.913,19
0.166,0.065,1.018,3.046,4.975,-46.050,19
0.157,0.039,0.969,7.062,12.096,-50.920,19
0.172,-0.250,0.867,12.474,0.048,-47.155,19
0.177,-0.001,1.008,9.367,-0.923,-21.422,19
0.172,0.095,0.998,10.065,3.644,-26.845,19
0.179,0.146,1.011,0.951,5.694,-39.142,19
0.154,0.012,0.926,2.976,7.780,-46.671,19
0.168,-0.123,1.007,4.024,8.680,-37.553,19
0.169,-0.000,0.985,1.963,8.140,-28.020,19
0.187,0.010,0.949,-1.948,8.392,-32.786,19
0.184,-0.006,0.943,-8.722,6.414,-32.303,19
0.178,-0.014,0.958,-12.773,2.242,-31.577,19
0.195,0.032,0.986,-14.379,6.989,-35.549,19
0.194,0.022,0.959,-6.732,7.601,-33.166,19
0.192,0.043,0.968,2.767,7.888,-33.477,19
0.181,-0.066,0.942,4.967,4.472,-30.403,19
0.174,0.006,0.991,0.113,0.156,-23.288,19
0.171,0.061,1.023,3.709,2.961,-35.722,19
0.184,0.061,1.026,16.665,8.176,-36.068,19
0.194,-0.136,0.972,23.858,10.190,-33.028,19
0.181,-0.092,0.943,20.227,6.665,-24.358,19
0.204,0.045,0.976,14.989,4.579,-18.107,19
0.200,-0.058,0.954,6.294,3.069,-26.811,19
0.196,-0.100,0.934,1.090,5.694,-23.806,19
0.193,-0.225,0.934,7.376,-0.600,-15.378,19
0.207,-0.069,0.961,10.763,-0.240,-9.472,19
0.203,-0.147,0.981,4.827,-0.636,-6.570,19
0.192,-0.074,0.982,-2.262,2.673,-9.299,19
0.202,-0.058,0.966,-1.843,0.192,-10.335,19
0.197,-0.181,0.953,-2.856,0.299,-6.017,19
0.210,-0.153,0.962,-1.598,-0.132,5.519,19
0.210,-0.098,0.961,-8.198,-1.607,8.593,19
0.205,0.057,0.969,-15.287,-0.995,4.586,19
0.203,0.073,1.040,-18.325,3.141,-2.563,19
0.190,-0.038,1.016,-15.427,5.802,-1.113,19
0.188,-0.032,0.969,8.843,2.457,5.208,19
0.192,0.043,0.946,9.995,-0.959,2.756,19
0.191,0.018,0.947,-11.236,0.299,-1.700,19
0.187,-0.020,0.953,-4.217,1.199,-1.251,19
0.194,-0.016,1.000,-2.786,0.803,0.891,19
0.196,0.028,0.960,2.487,2.709,-3.082,19
0.198,-0.018,0.993,10.135,1.954,-1.320,19
0.207,-0.065,0.985,13.487,0.335,-1.942,19
0.210,-0.050,0.950,8.982,1.378,1.305,19
0.207,-0.063,0.936,3.500,-0.060,0.511,19
0.207,-0.018,1.006,3.605,-0.816,1.063,19
0.202,-0.056,0.964,7.970,-0.168,-0.007,19
0.197,-0.015,0.975,12.020,1.019,1.996,19
0.192,-0.094,0.958,9.855,-0.096,-0.284,19
0.192,-0.028,1.008,2.348,1.127,0.856,19
0.194,-0.052,0.982,-0.900,2.529,-1.424,19
0.200,-0.006,0.989,1.649,2.781,-1.838,19
0.203,-0.124,0.948,5.770,0.983,-3.945,19
0.198,-0.086,0.958,1.475,2.529,1.927,19
0.188,-0.000,1.005,-1.144,1.558,3.930,19
0.198,-0.053,1.002,-4.636,4.651,-0.906,19
0.204,0.009,0.995,-7.186,7.169,-1.769,19
0.212,-0.076,0.944,-2.262,7.241,-3.427,19
0.219,-0.073,0.924,7.446,6.773,1.823,19
0.232,0.003,0.930,7.201,4.076,1.685,19
0.233,-0.040,0.940,-1.494,6.450,1.512,19
0.229,-0.029,0.967,-13.716,4.795,-3.047,19
